account_id,account_holder1,addr1,addr2,addr3,addr4,postcode,propref,vo_propdescrip,liable_from,current_rv,sbrr,retail
7.1184167E7,DAVID LLOYD LEISURE LTD         ,ALEX ISSIGONIS WAY                 ,OXFORD BUSINESS PARK NORTH         ,COWLEY                          ,OXFORD                          ,OX4 2JZ ,1.1007309E10,LEISURE CENTRE AND PREMISES                                 ,2004-01-04T00:00:00Z,400000.0,      ,      
7.1185742E7,ELECTROCOMPONENTS PLC           ,8050 ALEX ISSIGONIS WAY            ,OXFORD BUSINESS PARK NORTH         ,COWLEY                          ,OXFORD                          ,OX4 2HW ,1.10073805E10,OFFICES AND PREMISES                                        ,2006-09-28T00:00:00Z,208000.0,      ,      
7.1185742E7,ELECTROCOMPONENTS PLC           ,8050 ALEX ISSIGONIS WAY            ,OXFORD BUSINESS PARK NORTH         ,COWLEY                          ,OXFORD                          ,OX4 2HW ,1.10073805E10,OFFICES AND PREMISES                                        ,2006-09-28T00:00:00Z,208000.0,      ,      
7.1185742E7,ELECTROCOMPONENTS PLC           ,8050 ALEX ISSIGONIS WAY            ,OXFORD BUSINESS PARK NORTH         ,COWLEY                          ,OXFORD                          ,OX4 2HW ,1.10073805E10,OFFICES AND PREMISES                                        ,2006-09-28T00:00:00Z,208000.0,      ,      
7.1193566E7,LOCALE LTD                      ,GND FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.10077E10,OFFICES AND PREMISES                                        ,2017-07-06T00:00:00Z,45750.0,      ,      
7.1193566E7,LOCALE LTD                      ,GND FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.10077E10,OFFICES AND PREMISES                                        ,2017-07-06T00:00:00Z,45750.0,      ,      
7.1193566E7,LOCALE LTD                      ,GND FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.10077E10,OFFICES AND PREMISES                                        ,2017-07-06T00:00:00Z,45750.0,      ,      
7.1190321E7,SEMMLE LTD                      ,3RD FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007700008E10,OFFICES AND PREMISES                                        ,2012-07-12T00:00:00Z,52000.0,      ,      
7.1190321E7,SEMMLE LTD                      ,3RD FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007700008E10,OFFICES AND PREMISES                                        ,2012-07-12T00:00:00Z,52000.0,      ,      
7.1190321E7,SEMMLE LTD                      ,3RD FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007700008E10,OFFICES AND PREMISES                                        ,2012-07-12T00:00:00Z,52000.0,      ,      
7.1189344E7,TOUCHLOAD LTD                   ,1ST- 3RD FLRS                      ,3 ALFRED STREET                    ,OXFORD                          ,                                ,OX1 4EH ,1100770030A        ,OFFICES AND PREMISES                                        ,2011-01-07T00:00:00Z,28000.0,      ,      
7.1189344E7,TOUCHLOAD LTD                   ,1ST- 3RD FLRS                      ,3 ALFRED STREET                    ,OXFORD                          ,                                ,OX1 4EH ,1100770030A        ,OFFICES AND PREMISES                                        ,2011-01-07T00:00:00Z,28000.0,      ,      
7.1189344E7,TOUCHLOAD LTD                   ,1ST- 3RD FLRS                      ,3 ALFRED STREET                    ,OXFORD                          ,                                ,OX1 4EH ,1100770030A        ,OFFICES AND PREMISES                                        ,2011-01-07T00:00:00Z,28000.0,      ,      
7.1186708E7,FULLER SMITH & TURNER PLC       ,BEAR INN                           ,6 ALFRED STREET                    ,OXFORD                          ,                                ,OX1 4EH ,1.10077006E10,PUBLIC HOUSE AND PREMISES                                   ,2007-12-21T00:00:00Z,77000.0,      ,Y     
7.1186708E7,FULLER SMITH & TURNER PLC       ,BEAR INN                           ,6 ALFRED STREET                    ,OXFORD                          ,                                ,OX1 4EH ,1.10077006E10,PUBLIC HOUSE AND PREMISES                                   ,2007-12-21T00:00:00Z,77000.0,      ,Y     
7.1186708E7,FULLER SMITH & TURNER PLC       ,BEAR INN                           ,6 ALFRED STREET                    ,OXFORD                          ,                                ,OX1 4EH ,1.10077006E10,PUBLIC HOUSE AND PREMISES                                   ,2007-12-21T00:00:00Z,77000.0,      ,Y     
7.1191964E7,SEMMLE LTD                      ,1ST FLOOR BLUE BOAR COURT          ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007710007E10,OFFICES AND PREMISES                                        ,2014-09-10T00:00:00Z,44250.0,      ,      
7.1191964E7,SEMMLE LTD                      ,1ST FLOOR BLUE BOAR COURT          ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007710007E10,OFFICES AND PREMISES                                        ,2014-09-10T00:00:00Z,44250.0,      ,      
7.1191964E7,SEMMLE LTD                      ,1ST FLOOR BLUE BOAR COURT          ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007710007E10,OFFICES AND PREMISES                                        ,2014-09-10T00:00:00Z,44250.0,      ,      
7.1191965E7,SEMMLE LTD                      ,2ND FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007720007E10,OFFICES AND PREMISES                                        ,2014-09-10T00:00:00Z,46000.0,      ,      
7.1191965E7,SEMMLE LTD                      ,2ND FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007720007E10,OFFICES AND PREMISES                                        ,2014-09-10T00:00:00Z,46000.0,      ,      
7.1191965E7,SEMMLE LTD                      ,2ND FLR BLUE BOAR COURT            ,ALFRED STREET                      ,OXFORD                          ,                                ,OX1 4EH ,1.1007720007E10,OFFICES AND PREMISES                                        ,2014-09-10T00:00:00Z,46000.0,      ,      
7.1192233E7,BUSY BEES NURSERIES LIMITED     ,2 ARMSTRONG ROAD LITTLEMORE        ,OXFORD                             ,                                ,                                ,OX4 4XT ,1.10144002E10,DAY NURSERY AND PREMISES                                    ,2015-06-05T00:00:00Z,81000.0,      ,      
7.1192233E7,BUSY BEES NURSERIES LIMITED     ,2 ARMSTRONG ROAD LITTLEMORE        ,OXFORD                             ,                                ,                                ,OX4 4XT ,1.10144002E10,DAY NURSERY AND PREMISES                                    ,2015-06-05T00:00:00Z,81000.0,      ,      
7.1192233E7,BUSY BEES NURSERIES LIMITED     ,2 ARMSTRONG ROAD LITTLEMORE        ,OXFORD                             ,                                ,                                ,OX4 4XT ,1.10144002E10,DAY NURSERY AND PREMISES                                    ,2015-06-05T00:00:00Z,81000.0,      ,      
7.1122801E7,I S OXFORD LTD                  ,THE CHAPEL 3 ARMSTRONG ROAD        ,LITTLEMORE                         ,OXFORD                          ,                                ,OX4 4SX ,1.10144003E10,OFFICES AND PREMISES                                        ,1999-08-10T00:00:00Z,60000.0,      ,      
7.1122801E7,I S OXFORD LTD                  ,THE CHAPEL 3 ARMSTRONG ROAD        ,LITTLEMORE                         ,OXFORD                          ,                                ,OX4 4SX ,1.10144003E10,OFFICES AND PREMISES                                        ,1999-08-10T00:00:00Z,60000.0,      ,      
7.1122801E7,I S OXFORD LTD                  ,THE CHAPEL 3 ARMSTRONG ROAD        ,LITTLEMORE                         ,OXFORD                          ,                                ,OX4 4SX ,1.10144003E10,OFFICES AND PREMISES                                        ,1999-08-10T00:00:00Z,60000.0,      ,      
7.1190622E7,ANNIE SLOAN INTERIORS LTD       ,UNIT 7 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800007E10,Warehouse and Premises                                      ,2013-07-05T00:00:00Z,25750.0,      ,      
7.1190622E7,ANNIE SLOAN INTERIORS LTD       ,UNIT 7 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800007E10,WAREHOUSE AND PREMISES                                      ,2013-07-05T00:00:00Z,25750.0,      ,      
7.1190622E7,ANNIE SLOAN INTERIORS LTD       ,UNIT 7 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800007E10,WAREHOUSE AND PREMISES                                      ,2013-07-05T00:00:00Z,25750.0,      ,      
7.1191099E7,ANNIE SLOAN INTERIORS LTD       ,UNIT 1  ASHVILLE WAY               ,OXFORD                             ,                                ,                                ,OX4 6TU ,1101780001A        ,WAREHOUSE AND PREMISES                                      ,2014-02-18T00:00:00Z,223000.0,      ,      
7.1191099E7,ANNIE SLOAN INTERIORS LTD       ,UNIT 1  ASHVILLE WAY               ,OXFORD                             ,                                ,                                ,OX4 6TU ,1101780001A        ,WAREHOUSE AND PREMISES                                      ,2014-02-18T00:00:00Z,223000.0,      ,      
7.1191099E7,ANNIE SLOAN INTERIORS LTD       ,UNIT 1  ASHVILLE WAY               ,OXFORD                             ,                                ,                                ,OX4 6TU ,1101780001A        ,WAREHOUSE AND PREMISES                                      ,2014-02-18T00:00:00Z,223000.0,      ,      
7.1190776E7,MAYFIELD PRESS (OXFORD) LTD     ,2-4 ASHVILLE WAY                   ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800024E10,Warehouse and Premises                                      ,2012-06-25T00:00:00Z,118000.0,      ,      
7.1190776E7,MAYFIELD PRESS (OXFORD) LTD     ,2-4 ASHVILLE WAY                   ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800024E10,WAREHOUSE AND PREMISES                                      ,2012-06-25T00:00:00Z,118000.0,      ,      
7.1190776E7,MAYFIELD PRESS (OXFORD) LTD     ,2-4 ASHVILLE WAY                   ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800024E10,WAREHOUSE AND PREMISES                                      ,2012-06-25T00:00:00Z,118000.0,      ,      
7.1188196E7,GILES SERVICE CENTRE LTD        ,UNIT 6 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800105E10,WORKSHOP AND PREMISES                                       ,2010-11-06T00:00:00Z,31000.0,      ,      
7.1188196E7,GILES SERVICE CENTRE LTD        ,UNIT 6 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800105E10,WORKSHOP AND PREMISES                                       ,2010-11-06T00:00:00Z,31000.0,      ,      
7.1188196E7,GILES SERVICE CENTRE LTD        ,UNIT 6 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1.1017800105E10,WORKSHOP AND PREMISES                                       ,2010-11-06T00:00:00Z,31000.0,      ,      
7.119361E7,ARTISAN HIRE LTD                ,UNIT 5 ASHVILLE WAY                ,OXFORD                             ,                                ,                                ,OX4 6TU ,1101780010D        ,WAREHOUSE AND PREMISES                                      ,2017-07-14T00:00:00Z,53000.0,      ,      
